,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
95816,2008,1,3,4,1603.0,1555,1802.0,1758,XE,216,N12163,239.0,243.0,221.0,4.0,8.0,SAT,SMF,1463,7.0,11.0,0,N,0,,,,,
95818,2008,1,5,6,1732.0,1555,2002.0,1758,XE,216,N14186,270.0,243.0,234.0,124.0,97.0,SAT,SMF,1463,25.0,11.0,0,N,0,50.0,0.0,27.0,0.0,47.0
95819,2008,1,6,7,1835.0,1555,2030.0,1758,XE,216,N11194,235.0,243.0,219.0,152.0,160.0,SAT,SMF,1463,5.0,11.0,0,N,0,14.0,0.0,0.0,0.0,138.0
95820,2008,1,7,1,1619.0,1555,1816.0,1758,XE,216,N12195,237.0,243.0,225.0,18.0,24.0,SAT,SMF,1463,3.0,9.0,0,N,0,1.0,0.0,0.0,0.0,17.0
95823,2008,1,10,4,1601.0,1555,1759.0,1758,XE,216,N12163,238.0,243.0,221.0,1.0,6.0,SAT,SMF,1463,5.0,12.0,0,N,0,,,,,
95826,2008,1,13,7,1629.0,1555,1831.0,1758,XE,216,N14204,242.0,243.0,221.0,33.0,34.0,SAT,SMF,1463,6.0,15.0,0,N,0,12.0,0.0,0.0,0.0,21.0
95831,2008,1,18,5,1604.0,1555,1751.0,1758,XE,216,N12195,227.0,243.0,209.0,-7.0,9.0,SAT,SMF,1463,7.0,11.0,0,N,0,,,,,
95834,2008,1,21,1,1629.0,1555,1909.0,1758,XE,216,N11199,280.0,243.0,248.0,71.0,34.0,SAT,SMF,1463,5.0,27.0,0,N,0,9.0,0.0,37.0,0.0,25.0
95836,2008,1,23,3,1647.0,1555,1830.0,1758,XE,216,N16178,223.0,243.0,214.0,32.0,52.0,SAT,SMF,1463,4.0,5.0,0,N,0,32.0,0.0,0.0,0.0,0.0
95840,2008,1,27,7,1603.0,1555,1802.0,1758,XE,216,N17196,239.0,243.0,212.0,4.0,8.0,SAT,SMF,1463,12.0,15.0,0,N,0,,,,,
95845,2008,1,1,2,1949.0,1825,101.0,2339,XE,219,N14204,192.0,194.0,180.0,82.0,84.0,SMF,SAT,1463,3.0,9.0,0,N,0,5.0,0.0,0.0,0.0,77.0
95847,2008,1,3,4,1835.0,1825,2340.0,2339,XE,219,N12163,185.0,194.0,170.0,1.0,10.0,SMF,SAT,1463,4.0,11.0,0,N,0,,,,,
95849,2008,1,5,6,2046.0,1825,151.0,2339,XE,219,N14186,185.0,194.0,170.0,132.0,141.0,SMF,SAT,1463,4.0,11.0,0,N,0,18.0,0.0,0.0,0.0,114.0
95850,2008,1,6,7,2112.0,1825,226.0,2339,XE,219,N11194,194.0,194.0,178.0,167.0,167.0,SMF,SAT,1463,2.0,14.0,0,N,0,17.0,0.0,0.0,0.0,150.0
95851,2008,1,7,1,1841.0,1825,2336.0,2339,XE,219,N12195,175.0,194.0,160.0,-3.0,16.0,SMF,SAT,1463,4.0,11.0,0,N,0,,,,,
95855,2008,1,11,5,1834.0,1825,2333.0,2339,XE,219,N14198,179.0,194.0,166.0,-6.0,9.0,SMF,SAT,1463,4.0,9.0,0,N,0,,,,,
95856,2008,1,12,6,1835.0,1825,2333.0,2339,XE,219,N11187,178.0,194.0,160.0,-6.0,10.0,SMF,SAT,1463,3.0,15.0,0,N,0,,,,,
95857,2008,1,13,7,1930.0,1825,37.0,2339,XE,219,N14204,187.0,194.0,172.0,58.0,65.0,SMF,SAT,1463,3.0,12.0,0,N,0,58.0,0.0,0.0,0.0,0.0
95862,2008,1,18,5,1855.0,1825,6.0,2339,XE,219,N12195,191.0,194.0,176.0,27.0,30.0,SMF,SAT,1463,6.0,9.0,0,N,0,27.0,0.0,0.0,0.0,0.0
95865,2008,1,21,1,1936.0,1825,27.0,2339,XE,219,N11199,171.0,194.0,157.0,48.0,71.0,SMF,SAT,1463,4.0,10.0,0,N,0,1.0,0.0,0.0,0.0,47.0
95867,2008,1,23,3,1852.0,1825,3.0,2339,XE,219,N16178,191.0,194.0,174.0,24.0,27.0,SMF,SAT,1463,7.0,10.0,0,N,0,0.0,0.0,0.0,0.0,24.0
95869,2008,1,25,5,1837.0,1825,2335.0,2339,XE,219,N14198,178.0,194.0,162.0,-4.0,12.0,SMF,SAT,1463,3.0,13.0,0,N,0,,,,,
95872,2008,1,28,1,1848.0,1825,2355.0,2339,XE,219,N14204,187.0,194.0,173.0,16.0,23.0,SMF,SAT,1463,4.0,10.0,0,N,0,8.0,0.0,0.0,0.0,8.0
95874,2008,1,30,3,1841.0,1825,2332.0,2339,XE,219,N12166,171.0,194.0,158.0,-7.0,16.0,SMF,SAT,1463,3.0,10.0,0,N,0,,,,,
95875,2008,1,31,4,1836.0,1825,2336.0,2339,XE,219,N17196,180.0,194.0,166.0,-3.0,11.0,SMF,SAT,1463,3.0,11.0,0,N,0,,,,,
95876,2008,1,1,2,1804.0,1740,2251.0,2233,XE,22,N12163,167.0,173.0,154.0,18.0,24.0,ONT,TUL,1236,5.0,8.0,0,N,0,18.0,0.0,0.0,0.0,0.0
95878,2008,1,3,4,1748.0,1740,2224.0,2233,XE,22,N11193,156.0,173.0,140.0,-9.0,8.0,ONT,TUL,1236,4.0,12.0,0,N,0,,,,,
95881,2008,1,6,7,1822.0,1740,2305.0,2233,XE,22,N11191,163.0,173.0,143.0,32.0,42.0,ONT,TUL,1236,5.0,15.0,0,N,0,11.0,0.0,0.0,0.0,21.0
95883,2008,1,8,2,1917.0,1740,2352.0,2233,XE,22,N11191,155.0,173.0,140.0,79.0,97.0,ONT,TUL,1236,4.0,11.0,0,N,0,79.0,0.0,0.0,0.0,0.0
95887,2008,1,12,6,1804.0,1740,2240.0,2233,XE,22,N12166,156.0,173.0,145.0,7.0,24.0,ONT,TUL,1236,3.0,8.0,0,N,0,,,,,
95889,2008,1,14,1,1807.0,1740,2305.0,2233,XE,22,N11191,178.0,173.0,163.0,32.0,27.0,ONT,TUL,1236,5.0,10.0,0,N,0,27.0,0.0,5.0,0.0,0.0
95902,2008,1,27,7,1825.0,1740,2300.0,2233,XE,22,N12201,155.0,173.0,141.0,27.0,45.0,ONT,TUL,1236,5.0,9.0,0,N,0,10.0,0.0,0.0,0.0,17.0
95906,2008,1,31,4,1843.0,1740,2331.0,2233,XE,22,N11189,168.0,173.0,146.0,58.0,63.0,ONT,TUL,1236,3.0,19.0,0,N,0,58.0,0.0,0.0,0.0,0.0
95922,2008,1,17,4,820.0,810,951.0,949,XE,220,N14198,151.0,159.0,129.0,2.0,10.0,ABQ,SMF,866,13.0,9.0,0,N,0,,,,,
95923,2008,1,18,5,816.0,810,954.0,949,XE,220,N14907,158.0,159.0,142.0,5.0,6.0,ABQ,SMF,866,9.0,7.0,0,N,0,,,,,
95924,2008,1,19,6,841.0,810,1005.0,949,XE,220,N11199,144.0,159.0,128.0,16.0,31.0,ABQ,SMF,866,6.0,10.0,0,N,0,7.0,0.0,0.0,0.0,9.0
95968,2008,1,1,2,1958.0,1850,2215.0,2116,XE,221,N12175,77.0,86.0,64.0,59.0,68.0,ABQ,OKC,510,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,59.0
95969,2008,1,2,3,1916.0,1850,2139.0,2116,XE,221,N14186,83.0,86.0,67.0,23.0,26.0,ABQ,OKC,510,7.0,9.0,0,N,0,4.0,0.0,0.0,0.0,19.0
95971,2008,1,4,5,1932.0,1850,2156.0,2116,XE,221,N14186,84.0,86.0,65.0,40.0,42.0,ABQ,OKC,510,6.0,13.0,0,N,0,7.0,0.0,0.0,0.0,33.0
95972,2008,1,5,6,1941.0,1850,2155.0,2116,XE,221,N12175,74.0,86.0,62.0,39.0,51.0,ABQ,OKC,510,4.0,8.0,0,N,0,0.0,0.0,0.0,0.0,39.0
95973,2008,1,6,7,1933.0,1850,2150.0,2116,XE,221,N11164,77.0,86.0,62.0,34.0,43.0,ABQ,OKC,510,6.0,9.0,0,N,0,10.0,0.0,0.0,0.0,24.0
95979,2008,1,12,6,2130.0,1850,2344.0,2116,XE,221,N13161,74.0,86.0,65.0,148.0,160.0,ABQ,OKC,510,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,148.0
95981,2008,1,14,1,1857.0,1850,2128.0,2116,XE,221,N14162,91.0,86.0,72.0,12.0,7.0,ABQ,OKC,510,5.0,14.0,0,N,0,,,,,
95984,2008,1,17,4,1927.0,1850,2151.0,2116,XE,221,N14204,84.0,86.0,68.0,35.0,37.0,ABQ,OKC,510,5.0,11.0,0,N,0,13.0,0.0,0.0,0.0,22.0
95987,2008,1,20,7,1857.0,1850,2115.0,2116,XE,221,N11191,78.0,86.0,65.0,-1.0,7.0,ABQ,OKC,510,5.0,8.0,0,N,0,,,,,
95990,2008,1,23,3,1859.0,1850,2124.0,2116,XE,221,N11164,85.0,86.0,63.0,8.0,9.0,ABQ,OKC,510,6.0,16.0,0,N,0,,,,,
95998,2008,1,31,4,2045.0,1850,2310.0,2116,XE,221,N27190,85.0,86.0,64.0,114.0,115.0,ABQ,OKC,510,4.0,17.0,0,N,0,114.0,0.0,0.0,0.0,0.0
95999,2008,1,1,2,1629.0,1515,1934.0,1824,XE,221,N12175,125.0,129.0,108.0,70.0,74.0,SMF,ABQ,866,6.0,11.0,0,N,0,70.0,0.0,0.0,0.0,0.0
96000,2008,1,2,3,1538.0,1515,1844.0,1824,XE,221,N14186,126.0,129.0,112.0,20.0,23.0,SMF,ABQ,866,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,20.0
96002,2008,1,4,5,1545.0,1515,1900.0,1824,XE,221,N14186,135.0,129.0,109.0,36.0,30.0,SMF,ABQ,866,12.0,14.0,0,N,0,0.0,0.0,6.0,0.0,30.0
96003,2008,1,5,6,1620.0,1515,1917.0,1824,XE,221,N12175,117.0,129.0,102.0,53.0,65.0,SMF,ABQ,866,6.0,9.0,0,N,0,24.0,0.0,0.0,0.0,29.0
96004,2008,1,6,7,1548.0,1515,1853.0,1824,XE,221,N11164,125.0,129.0,105.0,29.0,33.0,SMF,ABQ,866,6.0,14.0,0,N,0,5.0,0.0,0.0,0.0,24.0
96010,2008,1,12,6,1811.0,1515,2110.0,1824,XE,221,N13161,119.0,129.0,105.0,166.0,176.0,SMF,ABQ,866,6.0,8.0,0,N,0,0.0,0.0,0.0,0.0,166.0
96021,2008,1,23,3,1530.0,1515,1840.0,1824,XE,221,N11164,130.0,129.0,110.0,16.0,15.0,SMF,ABQ,866,7.0,13.0,0,N,0,0.0,0.0,1.0,0.0,15.0
96034,2008,1,6,7,720.0,700,933.0,859,XE,222,N11199,253.0,239.0,237.0,34.0,20.0,TUL,SMF,1419,5.0,11.0,0,N,0,20.0,0.0,14.0,0.0,0.0
96038,2008,1,10,4,715.0,700,917.0,859,XE,222,N11164,242.0,239.0,227.0,18.0,15.0,TUL,SMF,1419,4.0,11.0,0,N,0,15.0,0.0,3.0,0.0,0.0
96059,2008,1,1,2,1829.0,1810,2327.0,2323,XE,223,N12166,178.0,193.0,163.0,4.0,19.0,SMF,TUL,1419,5.0,10.0,0,N,0,,,,,
96060,2008,1,2,3,1821.0,1810,2324.0,2323,XE,223,N14188,183.0,193.0,171.0,1.0,11.0,SMF,TUL,1419,4.0,8.0,0,N,0,,,,,
96062,2008,1,4,5,1925.0,1810,29.0,2323,XE,223,N12163,184.0,193.0,166.0,66.0,75.0,SMF,TUL,1419,5.0,13.0,0,N,0,4.0,0.0,0.0,0.0,62.0
96063,2008,1,5,6,1921.0,1810,33.0,2323,XE,223,N11199,192.0,193.0,169.0,70.0,71.0,SMF,TUL,1419,3.0,20.0,0,N,0,22.0,0.0,0.0,0.0,48.0
96064,2008,1,6,7,2102.0,1810,155.0,2323,XE,223,N12163,173.0,193.0,161.0,152.0,172.0,SMF,TUL,1419,3.0,9.0,0,N,0,50.0,0.0,0.0,0.0,102.0
96066,2008,1,8,2,1824.0,1810,2313.0,2323,XE,223,N14204,169.0,193.0,157.0,-10.0,14.0,SMF,TUL,1419,4.0,8.0,0,N,0,,,,,
96083,2008,1,25,5,1827.0,1810,2321.0,2323,XE,223,N12166,174.0,193.0,155.0,-2.0,17.0,SMF,TUL,1419,4.0,15.0,0,N,0,,,,,
96085,2008,1,27,7,1837.0,1810,2332.0,2323,XE,223,N17196,175.0,193.0,156.0,9.0,27.0,SMF,TUL,1419,5.0,14.0,0,N,0,,,,,
96092,2008,1,3,4,1706.0,1655,1822.0,1816,XE,224,N11194,196.0,201.0,176.0,6.0,11.0,AUS,ONT,1197,9.0,11.0,0,N,0,,,,,
96093,2008,1,4,5,1841.0,1655,1952.0,1816,XE,224,N16178,191.0,201.0,175.0,96.0,106.0,AUS,ONT,1197,6.0,10.0,0,N,0,0.0,0.0,0.0,0.0,96.0
96094,2008,1,6,7,1744.0,1655,1904.0,1816,XE,224,N11199,200.0,201.0,181.0,48.0,49.0,AUS,ONT,1197,7.0,12.0,0,N,0,18.0,0.0,0.0,0.0,30.0
96102,2008,1,15,2,1926.0,1655,2045.0,1816,XE,224,N17196,199.0,201.0,185.0,149.0,151.0,AUS,ONT,1197,5.0,9.0,0,N,0,0.0,0.0,0.0,0.0,149.0
96104,2008,1,17,4,1702.0,1655,1811.0,1816,XE,224,N14907,189.0,201.0,172.0,-5.0,7.0,AUS,ONT,1197,2.0,15.0,0,N,0,,,,,
96109,2008,1,23,3,1737.0,1655,1854.0,1816,XE,224,N11194,197.0,201.0,182.0,38.0,42.0,AUS,ONT,1197,4.0,11.0,0,N,0,5.0,0.0,0.0,0.0,33.0
96111,2008,1,25,5,1731.0,1655,1904.0,1816,XE,224,N14186,213.0,201.0,197.0,48.0,36.0,AUS,ONT,1197,5.0,11.0,0,N,0,7.0,0.0,12.0,0.0,29.0
96112,2008,1,27,7,1707.0,1655,1821.0,1816,XE,224,N21197,194.0,201.0,179.0,5.0,12.0,AUS,ONT,1197,5.0,10.0,0,N,0,,,,,
96119,2008,1,3,4,1538.0,1455,1640.0,1612,XE,224,N11194,62.0,77.0,52.0,28.0,43.0,OKC,AUS,358,3.0,7.0,0,N,0,5.0,0.0,0.0,0.0,23.0
96120,2008,1,4,5,1705.0,1455,1816.0,1612,XE,224,N16178,71.0,77.0,56.0,124.0,130.0,OKC,AUS,358,8.0,7.0,0,N,0,124.0,0.0,0.0,0.0,0.0
96121,2008,1,6,7,1549.0,1455,1701.0,1612,XE,224,N11199,72.0,77.0,57.0,49.0,54.0,OKC,AUS,358,4.0,11.0,0,N,0,5.0,0.0,0.0,0.0,44.0
96129,2008,1,14,1,1505.0,1455,1620.0,1612,XE,224,N14198,75.0,77.0,59.0,8.0,10.0,OKC,AUS,358,5.0,11.0,0,N,0,,,,,
96130,2008,1,15,2,1740.0,1455,1854.0,1612,XE,224,N17196,74.0,77.0,58.0,162.0,165.0,OKC,AUS,358,5.0,11.0,0,N,0,0.0,0.0,0.0,0.0,162.0
96132,2008,1,17,4,1520.0,1455,1639.0,1612,XE,224,N14907,79.0,77.0,66.0,27.0,25.0,OKC,AUS,358,3.0,10.0,0,N,0,0.0,0.0,2.0,0.0,25.0
96138,2008,1,23,3,1548.0,1455,1706.0,1612,XE,224,N11194,78.0,77.0,52.0,54.0,53.0,OKC,AUS,358,16.0,10.0,0,N,0,53.0,0.0,1.0,0.0,0.0
96140,2008,1,25,5,1539.0,1455,1659.0,1612,XE,224,N14186,80.0,77.0,63.0,47.0,44.0,OKC,AUS,358,5.0,12.0,0,N,0,6.0,0.0,3.0,0.0,38.0
96142,2008,1,27,7,1525.0,1455,1633.0,1612,XE,224,N21197,68.0,77.0,51.0,21.0,30.0,OKC,AUS,358,4.0,13.0,0,N,0,0.0,0.0,0.0,0.0,21.0
96145,2008,1,30,3,1513.0,1455,1629.0,1612,XE,224,N27200,76.0,77.0,56.0,17.0,18.0,OKC,AUS,358,5.0,15.0,0,N,0,0.0,0.0,0.0,0.0,17.0
96147,2008,1,5,6,1546.0,1455,,1630,XE,224,N12163,,95.0,,,51.0,OKC,SAT,407,,7.0,0,N,1,,,,,
96148,2008,1,5,6,1714.0,1655,,1712,XE,224,N12163,,17.0,,,19.0,SAT,AUS,66,,12.0,0,N,1,,,,,
96149,2008,1,1,2,937.0,925,1430.0,1429,XE,224,N14186,173.0,184.0,158.0,1.0,12.0,SMF,OKC,1342,4.0,11.0,0,N,0,,,,,
96151,2008,1,3,4,955.0,925,1506.0,1429,XE,224,N11194,191.0,184.0,176.0,37.0,30.0,SMF,OKC,1342,5.0,10.0,0,N,0,13.0,0.0,7.0,0.0,17.0
96153,2008,1,5,6,950.0,925,1436.0,1429,XE,224,N12163,166.0,184.0,151.0,7.0,25.0,SMF,OKC,1342,6.0,9.0,0,N,0,,,,,
96154,2008,1,6,7,1029.0,925,1519.0,1429,XE,224,N11199,170.0,184.0,155.0,50.0,64.0,SMF,OKC,1342,4.0,11.0,0,N,0,25.0,0.0,0.0,0.0,25.0
96157,2008,1,9,3,931.0,925,1423.0,1429,XE,224,N14204,172.0,184.0,155.0,-6.0,6.0,SMF,OKC,1342,4.0,13.0,0,N,0,,,,,
96158,2008,1,10,4,939.0,925,1415.0,1429,XE,224,N11164,156.0,184.0,144.0,-14.0,14.0,SMF,OKC,1342,4.0,8.0,0,N,0,,,,,
96162,2008,1,14,1,931.0,925,1445.0,1429,XE,224,N14198,194.0,184.0,168.0,16.0,6.0,SMF,OKC,1342,4.0,22.0,0,N,0,6.0,0.0,10.0,0.0,0.0
96163,2008,1,15,2,1224.0,925,1721.0,1429,XE,224,N17196,177.0,184.0,157.0,172.0,179.0,SMF,OKC,1342,5.0,15.0,0,N,0,0.0,145.0,0.0,0.0,27.0
96165,2008,1,17,4,959.0,925,1458.0,1429,XE,224,N14907,179.0,184.0,165.0,29.0,34.0,SMF,OKC,1342,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,29.0
96170,2008,1,22,2,934.0,925,1423.0,1429,XE,224,N14198,169.0,184.0,156.0,-6.0,9.0,SMF,OKC,1342,4.0,9.0,0,N,0,,,,,
96171,2008,1,23,3,947.0,925,1433.0,1429,XE,224,N11194,166.0,184.0,151.0,4.0,22.0,SMF,OKC,1342,6.0,9.0,0,N,0,,,,,
96173,2008,1,25,5,1013.0,925,1508.0,1429,XE,224,N14186,175.0,184.0,155.0,39.0,48.0,SMF,OKC,1342,4.0,16.0,0,N,0,9.0,0.0,0.0,0.0,30.0
96175,2008,1,27,7,1018.0,925,1502.0,1429,XE,224,N21197,164.0,184.0,149.0,33.0,53.0,SMF,OKC,1342,3.0,12.0,0,N,0,0.0,0.0,0.0,0.0,33.0
96176,2008,1,28,1,936.0,925,1421.0,1429,XE,224,N17196,165.0,184.0,152.0,-8.0,11.0,SMF,OKC,1342,5.0,8.0,0,N,0,,,,,
96178,2008,1,30,3,954.0,925,1449.0,1429,XE,224,N27200,175.0,184.0,154.0,20.0,29.0,SMF,OKC,1342,3.0,18.0,0,N,0,10.0,0.0,0.0,0.0,10.0
96181,2008,1,2,3,1357.0,1350,1636.0,1630,XE,226,N12175,99.0,100.0,79.0,6.0,7.0,ABQ,SAT,609,5.0,15.0,0,N,0,,,,,
96182,2008,1,3,4,1359.0,1350,1624.0,1630,XE,226,N12166,85.0,100.0,72.0,-6.0,9.0,ABQ,SAT,609,4.0,9.0,0,N,0,,,,,
96183,2008,1,4,5,1400.0,1350,1632.0,1630,XE,226,N12195,92.0,100.0,78.0,2.0,10.0,ABQ,SAT,609,3.0,11.0,0,N,0,,,,,
96184,2008,1,5,6,1412.0,1350,1642.0,1630,XE,226,N14186,90.0,100.0,77.0,12.0,22.0,ABQ,SAT,609,3.0,10.0,0,N,0,,,,,
96185,2008,1,6,7,1436.0,1350,1712.0,1630,XE,226,N11193,96.0,100.0,77.0,42.0,46.0,ABQ,SAT,609,4.0,15.0,0,N,0,0.0,0.0,0.0,0.0,42.0
96186,2008,1,7,1,1359.0,1350,1634.0,1630,XE,226,N17196,95.0,100.0,77.0,4.0,9.0,ABQ,SAT,609,2.0,16.0,0,N,0,,,,,
96191,2008,1,13,7,1410.0,1350,1636.0,1630,XE,226,N13161,86.0,100.0,76.0,6.0,20.0,ABQ,SAT,609,2.0,8.0,0,N,0,,,,,
96192,2008,1,14,1,1445.0,1350,1742.0,1630,XE,226,N16561,117.0,100.0,71.0,72.0,55.0,ABQ,SAT,609,4.0,42.0,0,N,0,17.0,0.0,17.0,0.0,38.0
96193,2008,1,15,2,1420.0,1350,1701.0,1630,XE,226,N11194,101.0,100.0,80.0,31.0,30.0,ABQ,SAT,609,4.0,17.0,0,N,0,14.0,0.0,1.0,0.0,16.0
96210,2008,1,3,4,1030.0,1015,1328.0,1324,XE,226,N12166,118.0,129.0,105.0,4.0,15.0,SMF,ABQ,866,5.0,8.0,0,N,0,,,,,
96212,2008,1,5,6,1048.0,1015,1345.0,1324,XE,226,N14186,117.0,129.0,101.0,21.0,33.0,SMF,ABQ,866,8.0,8.0,0,N,0,4.0,0.0,0.0,0.0,17.0
96213,2008,1,6,7,1108.0,1015,1411.0,1324,XE,226,N11193,123.0,129.0,104.0,47.0,53.0,SMF,ABQ,866,5.0,14.0,0,N,0,39.0,0.0,0.0,0.0,8.0
96214,2008,1,7,1,1031.0,1015,1332.0,1324,XE,226,N17196,121.0,129.0,103.0,8.0,16.0,SMF,ABQ,866,7.0,11.0,0,N,0,,,,,
96218,2008,1,11,5,1025.0,1015,1323.0,1324,XE,226,N11191,118.0,129.0,100.0,-1.0,10.0,SMF,ABQ,866,5.0,13.0,0,N,0,,,,,
96220,2008,1,13,7,1023.0,1015,1335.0,1324,XE,226,N13161,132.0,129.0,114.0,11.0,8.0,SMF,ABQ,866,6.0,12.0,0,N,0,,,,,
96221,2008,1,14,1,1059.0,1015,1403.0,1324,XE,226,N16561,124.0,129.0,113.0,39.0,44.0,SMF,ABQ,866,5.0,6.0,0,N,0,39.0,0.0,0.0,0.0,0.0
96222,2008,1,15,2,1034.0,1015,1341.0,1324,XE,226,N11194,127.0,129.0,105.0,17.0,19.0,SMF,ABQ,866,5.0,17.0,0,N,0,0.0,13.0,0.0,0.0,4.0
96226,2008,1,19,6,1024.0,1015,1330.0,1324,XE,226,N11199,126.0,129.0,109.0,6.0,9.0,SMF,ABQ,866,5.0,12.0,0,N,0,,,,,
96229,2008,1,22,2,1028.0,1015,1331.0,1324,XE,226,N12195,123.0,129.0,104.0,7.0,13.0,SMF,ABQ,866,5.0,14.0,0,N,0,,,,,
96233,2008,1,26,6,1026.0,1015,1328.0,1324,XE,226,N12195,122.0,129.0,107.0,4.0,11.0,SMF,ABQ,866,5.0,10.0,0,N,0,,,,,
96234,2008,1,27,7,1025.0,1015,1329.0,1324,XE,226,N11191,124.0,129.0,106.0,5.0,10.0,SMF,ABQ,866,7.0,11.0,0,N,0,,,,,
96238,2008,1,31,4,1030.0,1015,1326.0,1324,XE,226,N11194,116.0,129.0,100.0,2.0,15.0,SMF,ABQ,866,5.0,11.0,0,N,0,,,,,
96243,2008,1,5,6,738.0,730,846.0,840,XE,23,N12201,188.0,190.0,173.0,6.0,8.0,OKC,ONT,1140,7.0,8.0,0,N,0,,,,,
96244,2008,1,6,7,941.0,730,1047.0,840,XE,23,N11192,186.0,190.0,174.0,127.0,131.0,OKC,ONT,1140,4.0,8.0,0,N,0,127.0,0.0,0.0,0.0,0.0
96245,2008,1,7,1,742.0,730,858.0,840,XE,23,N11164,196.0,190.0,178.0,18.0,12.0,OKC,ONT,1140,5.0,13.0,0,N,0,12.0,0.0,6.0,0.0,0.0
96251,2008,1,13,7,736.0,730,856.0,840,XE,23,N12201,200.0,190.0,163.0,16.0,6.0,OKC,ONT,1140,5.0,32.0,0,N,0,6.0,0.0,10.0,0.0,0.0
96254,2008,1,16,3,915.0,730,1019.0,840,XE,23,N13550,184.0,190.0,165.0,99.0,105.0,OKC,ONT,1140,4.0,15.0,0,N,0,99.0,0.0,0.0,0.0,0.0
96260,2008,1,22,2,737.0,730,906.0,840,XE,23,N14186,209.0,190.0,182.0,26.0,7.0,OKC,ONT,1140,4.0,23.0,0,N,0,7.0,0.0,19.0,0.0,0.0
96261,2008,1,23,3,923.0,730,1034.0,840,XE,23,N11187,191.0,190.0,179.0,114.0,113.0,OKC,ONT,1140,4.0,8.0,0,N,0,113.0,0.0,1.0,0.0,0.0
96262,2008,1,24,4,742.0,730,900.0,840,XE,23,N11199,198.0,190.0,180.0,20.0,12.0,OKC,ONT,1140,5.0,13.0,0,N,0,12.0,0.0,8.0,0.0,0.0
96263,2008,1,25,5,744.0,730,900.0,840,XE,23,N11199,196.0,190.0,182.0,20.0,14.0,OKC,ONT,1140,5.0,9.0,0,N,0,14.0,0.0,6.0,0.0,0.0
96271,2008,1,2,3,1306.0,1300,1524.0,1540,XE,24,N13550,138.0,160.0,124.0,-16.0,6.0,ONT,GEG,936,5.0,9.0,0,N,0,,,,,
96273,2008,1,4,5,1308.0,1300,1531.0,1540,XE,24,N16559,143.0,160.0,125.0,-9.0,8.0,ONT,GEG,936,10.0,8.0,0,N,0,,,,,
96275,2008,1,6,7,1312.0,1300,1534.0,1540,XE,24,N12166,142.0,160.0,129.0,-6.0,12.0,ONT,GEG,936,4.0,9.0,0,N,0,,,,,
96277,2008,1,8,2,1327.0,1300,1551.0,1540,XE,24,N11547,144.0,160.0,130.0,11.0,27.0,ONT,GEG,936,4.0,10.0,0,N,0,,,,,
96278,2008,1,9,3,1306.0,1300,1557.0,1540,XE,24,N11191,171.0,160.0,156.0,17.0,6.0,ONT,GEG,936,5.0,10.0,0,N,0,6.0,0.0,11.0,0.0,0.0
96287,2008,1,18,5,1335.0,1300,1604.0,1540,XE,24,N11547,149.0,160.0,136.0,24.0,35.0,ONT,GEG,936,4.0,9.0,0,N,0,21.0,0.0,0.0,0.0,3.0
96300,2008,1,1,2,1813.0,1750,2138.0,2123,XE,25,N14198,145.0,153.0,128.0,15.0,23.0,TUS,MCI,1036,9.0,8.0,0,N,0,8.0,0.0,0.0,0.0,7.0
96301,2008,1,2,3,1818.0,1750,2154.0,2123,XE,25,N11164,156.0,153.0,131.0,31.0,28.0,TUS,MCI,1036,9.0,16.0,0,N,0,15.0,0.0,3.0,0.0,13.0
96302,2008,1,3,4,1801.0,1750,2134.0,2123,XE,25,N12552,153.0,153.0,134.0,11.0,11.0,TUS,MCI,1036,5.0,14.0,0,N,0,,,,,
96304,2008,1,5,6,1804.0,1750,2121.0,2123,XE,25,N11164,137.0,153.0,120.0,-2.0,14.0,TUS,MCI,1036,4.0,13.0,0,N,0,,,,,
96305,2008,1,6,7,1822.0,1750,2140.0,2123,XE,25,N27190,138.0,153.0,121.0,17.0,32.0,TUS,MCI,1036,6.0,11.0,0,N,0,17.0,0.0,0.0,0.0,0.0
96307,2008,1,8,2,1800.0,1750,2135.0,2123,XE,25,N12201,155.0,153.0,136.0,12.0,10.0,TUS,MCI,1036,7.0,12.0,0,N,0,,,,,
96308,2008,1,9,3,1826.0,1750,2147.0,2123,XE,25,N11199,141.0,153.0,127.0,24.0,36.0,TUS,MCI,1036,2.0,12.0,0,N,0,2.0,0.0,0.0,0.0,22.0
96313,2008,1,14,1,1841.0,1750,2229.0,2123,XE,25,N11187,168.0,153.0,137.0,66.0,51.0,TUS,MCI,1036,6.0,25.0,0,N,0,0.0,0.0,15.0,0.0,51.0
96320,2008,1,21,1,1849.0,1750,2214.0,2123,XE,25,N11194,145.0,153.0,126.0,51.0,59.0,TUS,MCI,1036,7.0,12.0,0,N,0,5.0,0.0,0.0,0.0,46.0
